Authors,Title,Year,Source,ArticleURL,DOI,Cites,capture.READER_COUNT_plumx,citation.Scopus_plumx,citation.CrossRef_plumx,citation.Academic Citation Index (ACI) - airiti_plumx,citation.PubMed_plumx,mention.ABSTRACT_VIEWS_plumx,mention.DOWNLOAD_COUNT_plumx,mention.FULL_TEXT_VIEWS_plumx,capture.EXPORTS_SAVES_plumx,readers.citeulike_altmetrics,readers.mendeley_altmetrics,readers.connotea_altmetrics,readers_count_altmetrics,cited_by_posts_count_altmetrics,cited_by_accounts_count_altmetrics,cited_by_tweeters_count_altmetrics,mention.FACEBOOK_COUNT_plumx,cited_by_fbwalls_count_altmetrics,cited_by_videos_count_altmetrics,cited_by_feeds_count_altmetrics,cited_by_linkedin_count_altmetrics,cited_by_weibo_count_altmetrics,cited_by_msm_count_altmetrics,mention.NEWS_COUNT_plumx,cited_by_patents_count_altmetrics,citation.Patent Families_plumx,citation.Policy Citation_plumx,cited_by_policies_count_altmetrics,impact_factor,cited_by_wikipedia_count_altmetrics,Bibliometrics_avg,Social Media_avg,News Media_avg,Patents_avg,Policies_avg,Journal Impact Factor_avg,Misc._avg,Bibliometrics_pct,Social Media_pct,News Media_pct,Patents_pct,Policies_pct,Journal Impact Factor_pct,Misc._pct,composite_score,composite_index_pct
"Rohan Maddamsetti, Richard E Lenski, Jeffrey E Barrick","Adaptation, Clonal Interference, and Frequency-Dependent Interactions in a Long-Term Evolution Experiment with<i>Escherichia coli</i>",2015,Genetics,http://dx.doi.org/10.1534/genetics.115.176677,10.1534/genetics.115.176677,0.9774,0.98524,0.96154,0.98054,0.49048,0.99324,0.47692,0.48884,0.4994,0.4999,0.48702,0.98732,0.49746,0.98724,0.99096,0.99192,0.99188,0.96336,0.98676,0.49776,0.9919,0.49996,0.5,0.97642,0.96596,0.95446,0.48984,0.45314,0.48278,0.7666,0.984,0.7180876923076922,0.8464057142857142,0.97119,0.72215,0.46796,0.7666,0.8245533333333332,0.98226,0.9983,0.9834,0.94822,0.4492,0.7666,0.99736,0.9172399999999999,0.99624
"Jeffrey J. Walline, Maria K. Walker, Donald O. Mutti, Lisa A. Jones-Jordan, Loraine T. Sinnott, Amber Gaume Giannoni, Katherine M. Bickle, Krystal L. Schulle, Alex Nixon, Gilbert E. Pierce, David A. Berntsen","Effect of High Add Power, Medium Add Power, or Single-Vision Contact Lenses on Myopia Progression in Children",2020,JAMA,http://dx.doi.org/10.1001/jama.2020.10834,10.1001/jama.2020.10834,0.996,0.99592,0.99528,0.37966,0.49048,0.99884,0.47692,0.48884,0.4994,0.4999,0.48702,0.99684,0.49746,0.99688,0.99716,0.99688,0.99152,0.9803,0.99754,0.49776,0.99972,0.49996,0.5,0.99884,0.99834,0.46002,0.48984,0.97592,0.99774,0.99924,0.484,0.6771876923076922,0.8519085714285713,0.99859,0.47492999999999996,0.98683,0.99924,0.6604933333333333,0.9448,0.9992,0.99884,0.45966,0.9925,0.99924,0.99296,0.9170300000000001,0.9962
"Justin D. Holmes, Keith P. Johnston, R. Christopher Doty, Brian A. Korgel",Control of Thickness and Orientation of Solution-Grown Silicon Nanowires,2000,Science,http://dx.doi.org/10.1126/science.287.5457.1471,10.1126/science.287.5457.1471,0.99728,0.9558,0.99756,0.99796,0.49048,0.93546,0.47692,0.48884,0.4994,0.4999,0.98806,0.96552,0.49746,0.96572,0.98676,0.98908,0.39468,0.46874,0.481,0.49776,0.48296,0.49996,0.5,0.95868,0.95102,0.99992,0.99194,0.45314,0.48278,0.94884,0.98912,0.7506984615384614,0.6171742857142857,0.95485,0.99593,0.46796,0.94884,0.6566133333333334,0.99296,0.81092,0.97478,0.9986,0.4492,0.94884,0.97522,0.9160329999999999,0.99616
"Zhenmei Zhang, Mark D. Hayward, Yan-Liang Yu",Life Course Pathways to Racial Disparities in Cognitive Impairment among Older Americans,2016,Journal of Health and Social Behavior,http://dx.doi.org/10.1177/0022146516645925,10.1177/0022146516645925,0.9795,0.97756,0.97808,0.95288,0.49048,0.99044,0.47692,0.48884,0.4994,0.4999,0.48702,0.98162,0.49746,0.98146,0.95136,0.9442,0.93214,0.46874,0.481,0.49776,0.98924,0.49996,0.5,0.9845,0.95768,0.46002,0.48984,0.9908,0.48278,0.87896,0.484,0.7155430769230768,0.6824857142857143,0.97109,0.47492999999999996,0.7367900000000001,0.87896,0.657,0.98044,0.90892,0.98316,0.45966,0.96948,0.87896,0.977,0.9151399999999998,0.99612
"Wendy R. Boswell, Julie B. Olson-Buchanan",The Use of Communication Technologies After Hours: The Role of Work Attitudes and Work-Life Conflict,2007,Journal of Management,http://dx.doi.org/10.1177/0149206307302552,10.1177/0149206307302552,0.98508,0.99208,0.98916,0.98556,0.99644,0.3452,0.47692,0.48884,0.4994,0.4999,0.48702,0.99324,0.49746,0.99324,0.896,0.89568,0.79628,0.46874,0.96318,0.49776,0.96956,0.49996,0.5,0.98358,0.97134,0.46002,0.48984,0.96456,0.48278,0.82844,0.98472,0.7111123076923077,0.7171199999999999,0.97746,0.47492999999999996,0.72367,0.82844,0.8173466666666668,0.97716,0.95376,0.98828,0.45966,0.95192,0.82844,0.9948,0.9151039999999999,0.99608
"Xianjun Zhu, Yanwu Zhu, Shanthi Murali, Meryl D. Stoller, Rodney S. Ruoff",Nanostructured Reduced Graphene Oxide/Fe<sub>2</sub>O<sub>3</sub> Composite As a High-Performance Anode Material for Lithium Ion Batteries,2011,ACS Nano,http://dx.doi.org/10.1021/nn200493r,10.1021/nn200493r,0.99904,0.99352,0.99896,0.99924,0.49048,0.97034,0.47692,0.48884,0.4994,0.4999,0.48702,0.99444,0.49746,0.9945,0.95352,0.9596,0.39468,0.95768,0.481,0.49776,0.97312,0.49996,0.5,0.96352,0.47158,0.99844,0.99118,0.45314,0.48278,0.92242,0.484,0.7223861538461538,0.6780628571428571,0.71755,0.99481,0.46796,0.92242,0.6516266666666667,0.98476,0.90244,0.93854,0.99804,0.4492,0.92242,0.94814,0.9147299999999999,0.99604
"Peter Samora Owuor, Ok-Kyung Park, Cristiano F. Woellner, Almaz S. Jalilov, Sandhya Susarla, Jarin Joyner, Sehmus Ozden, LuongXuan Duy, Rodrigo Villegas Salvatierra, Robert Vajtai, James M. Tour, Jun Lou, Douglas Soares Galvão, Chandra Sekhar Tiwary, Pulickel M. Ajayan",Lightweight Hexagonal Boron Nitride Foam for CO<sub>2</sub> Absorption,2017,ACS Nano,http://dx.doi.org/10.1021/acsnano.7b03291,10.1021/acsnano.7b03291,0.93966,0.9532,0.9343,0.93842,0.49048,0.72562,0.47692,0.48884,0.4994,0.4999,0.48702,0.96328,0.49746,0.9632,0.98156,0.97812,0.8357,0.46874,0.97876,0.49776,0.9958,0.49996,0.5,0.99628,0.99406,0.96168,0.9962,0.45314,0.48278,0.95946,0.484,0.6860030769230769,0.7489771428571429,0.9951700000000001,0.9789399999999999,0.46796,0.95946,0.6591866666666667,0.95336,0.97228,0.99608,0.98866,0.4492,0.95946,0.98748,0.914649,0.996
"Jose A. Betancourt, Paula Stigler Granados, Gerardo J. Pacheco, Julie Reagan, Ramalingam Shanmugam, Joseph B. Topinka, Bradley M. Beauvais, Zo H. Ramamonjiarivelo, Lawrence V. Fulton",Exploring Health Outcomes for U.S. Veterans Compared to Non-Veterans from 2003 to 2019,2021,Healthcare,http://dx.doi.org/10.3390/healthcare9050604,10.3390/healthcare9050604,0.97222,0.88846,0.96944,0.97956,0.49048,0.97922,0.47692,0.48884,0.4994,0.4999,0.48702,0.92838,0.49746,0.9286,0.99532,0.99358,0.9927,0.46874,0.481,0.49776,0.9919,0.49996,0.5,0.99468,0.47158,0.46002,0.48984,0.9835,0.99888,0.87964,0.484,0.7010523076923076,0.7044714285714286,0.7331300000000001,0.47492999999999996,0.99119,0.87964,0.6578866666666666,0.96844,0.94496,0.9724,0.45966,0.99504,0.87964,0.98118,0.9144669999999999,0.99596
"Robert E. Meyer, Gang Liu, Suzanne M. Gilboa, Mary K. Ethen, Arthur S. Aylsworth, Cynthia M. Powell, Timothy J. Flood, Cara T. Mai, Ying Wang, Mark A. Canfield",Survival of children with trisomy 13 and trisomy 18: A multi‐state population‐based study,2015,American Journal of Medical Genetics Part A,http://dx.doi.org/10.1002/ajmg.a.37495,10.1002/ajmg.a.37495,0.9789,0.96288,0.9762,0.98424,0.49048,0.98462,0.47692,0.48884,0.4994,0.4999,0.48702,0.97042,0.49746,0.9704,0.98054,0.98132,0.97506,0.96336,0.98676,0.99742,0.97854,0.49996,0.5,0.99198,0.98612,0.46002,0.48984,0.9835,0.98934,0.60688,0.484,0.7145215384615384,0.841,0.98905,0.47492999999999996,0.9864200000000001,0.60688,0.8199866666666665,0.9798,0.99724,0.99366,0.45966,0.99228,0.60688,0.99556,0.914306,0.99592
"Rami S. Najjar, Carolyn E. Moore, Baxter D. Montgomery","Consumption of a defined, plant‐based diet reduces lipoprotein(a), inflammation, and other atherogenic lipoproteins and particles within 4 weeks",2018,Clinical Cardiology,http://dx.doi.org/10.1002/clc.23027,10.1002/clc.23027,0.95106,0.98016,0.94142,0.95326,0.49048,0.98932,0.47692,0.48884,0.4994,0.4999,0.48702,0.98378,0.49746,0.9837,0.99678,0.99592,0.99648,0.98412,0.996,0.9996,0.9919,0.49996,0.5,0.98064,0.47158,0.96594,0.48984,0.45314,0.48278,0.78068,0.484,0.7132046153846154,0.8527514285714286,0.72611,0.72789,0.46796,0.78068,0.8251666666666667,0.9788,0.99944,0.9526,0.95772,0.4492,0.78068,0.99756,0.9142079999999999,0.99588
"Elisabet Børsheim, Melanie G. Cree, Kevin D. Tipton, Tabatha A. Elliott, Asle Aarsland, Robert R. Wolfe",Effect of carbohydrate intake on net muscle protein synthesis during recovery from resistance exercise,2004,Journal of Applied Physiology,http://dx.doi.org/10.1152/japplphysiol.00333.2003,10.1152/japplphysiol.00333.2003,0.93036,0.93908,0.93396,0.94124,0.98374,0.95766,0.47692,0.48884,0.4994,0.4999,0.97824,0.95384,0.49746,0.954,0.95484,0.9572,0.93214,0.95082,0.98032,0.99972,0.98368,0.49996,0.5,0.98236,0.96904,0.46002,0.48984,0.94268,0.48278,0.56794,0.484,0.7772523076923077,0.8250399999999999,0.9757,0.47492999999999996,0.71273,0.56794,0.8224666666666667,0.99756,0.99424,0.98654,0.45966,0.931,0.56794,0.99664,0.9141529999999999,0.99584
"Chun-Chu Chen, James F. Petrick, Moji Shahvali",Tourism Experiences as a Stress Reliever,2014,Journal of Travel Research,http://dx.doi.org/10.1177/0047287514546223,10.1177/0047287514546223,0.9814,0.98716,0.97956,0.94292,0.99148,0.3452,0.47692,0.48884,0.4994,0.4999,0.48702,0.98656,0.49746,0.98652,0.90738,0.91426,0.87398,0.94244,0.481,0.99718,0.98666,0.49996,0.5,0.98236,0.96904,0.46002,0.48984,0.94268,0.48278,0.88178,0.484,0.7053030769230768,0.7312885714285714,0.9757,0.47492999999999996,0.71273,0.88178,0.8226133333333333,0.97208,0.96204,0.98654,0.45966,0.931,0.88178,0.99672,0.913889,0.9958
"Joseph M. Prospero, Paul Ginoux, Omar Torres, Sharon E. Nicholson, Thomas E. Gill",ENVIRONMENTAL CHARACTERIZATION OF GLOBAL SOURCES OF ATMOSPHERIC SOIL DUST IDENTIFIED WITH THE NIMBUS 7 TOTAL OZONE MAPPING SPECTROMETER (TOMS) ABSORBING AEROSOL PRODUCT,2002,Reviews of Geophysics,http://dx.doi.org/10.1029/2000rg000095,10.1029/2000rg000095,0.99932,0.9934,0.99916,0.99948,0.49048,0.3452,0.47692,0.48884,0.4994,0.4999,0.9896,0.99432,0.49746,0.99444,0.92854,0.8987,0.79162,0.46874,0.481,0.49776,0.9812,0.49996,0.5,0.97988,0.96304,0.46002,0.48984,0.99936,0.99856,0.91824,0.484,0.7129692307692307,0.6526514285714285,0.97146,0.47492999999999996,0.9989600000000001,0.91824,0.6543199999999999,0.9786,0.86164,0.9838,0.45966,0.99948,0.91824,0.96164,0.913752,0.99576
"David T. Allen, Adam P. Pacsi, David W. Sullivan, Daniel Zavala-Araiza, Matthew Harrison, Kindal Keen, Matthew P. Fraser, A. Daniel Hill, Robert F. Sawyer, John H. Seinfeld",Methane Emissions from Process Equipment at Natural Gas Production Sites in the United States: Pneumatic Controllers,2014,Environmental Science &amp; Technology,http://dx.doi.org/10.1021/es5040156,10.1021/es5040156,0.96366,0.94538,0.96326,0.9685,0.49048,0.91512,0.47692,0.48884,0.4994,0.4999,0.48702,0.95726,0.49746,0.95728,0.93458,0.941,0.91994,0.95516,0.481,0.49776,0.48296,0.49996,0.5,0.97958,0.96904,0.95136,0.99362,0.9998,0.99928,0.2003,0.484,0.7036015384615385,0.7473771428571429,0.97431,0.97249,0.99954,0.2003,0.48824,0.97036,0.97156,0.98564,0.98614,0.99984,0.2003,0.46854,0.9129399999999999,0.99572
"Darrell A. Worthy, Marissa A. Gorlick, Jennifer L. Pacheco, David M. Schnyer, W. Todd Maddox",With Age Comes Wisdom,2011,Psychological Science,http://dx.doi.org/10.1177/0956797611420301,10.1177/0956797611420301,0.9401,0.9713,0.94142,0.92256,0.49048,0.9774,0.47692,0.48884,0.4994,0.4999,0.98672,0.977,0.49746,0.97702,0.97026,0.96884,0.9667,0.46874,0.481,0.49776,0.991,0.49996,0.5,0.9855,0.97184,0.46002,0.48984,0.93104,0.48278,0.76938,0.484,0.7466476923076922,0.6936428571428571,0.97867,0.47492999999999996,0.7069099999999999,0.76938,0.6575866666666667,0.99188,0.92732,0.98882,0.45966,0.91868,0.76938,0.97992,0.912853,0.99568
"Cynthia A. Frosch, Sarah J. Schoppe-Sullivan, D. David O’Banion",Parenting and Child Development: A Relational Health Perspective,2019,American Journal of Lifestyle Medicine,http://dx.doi.org/10.1177/1559827619849028,10.1177/1559827619849028,0.93452,0.99712,0.91024,0.93768,0.49048,0.9472,0.47692,0.48884,0.4994,0.4999,0.48702,0.9984,0.49746,0.99844,0.97902,0.9722,0.95312,0.46874,0.98494,0.99872,0.48296,0.49996,0.5,0.9933,0.96434,0.46002,0.48984,0.98674,0.48278,0.72446,0.484,0.7099307692307693,0.7654257142857143,0.97882,0.47492999999999996,0.73476,0.72446,0.6552266666666667,0.97608,0.98136,0.98892,0.45966,0.9674,0.72446,0.96752,0.912373,0.99564
"Jeffery S. Horsburgh, David G. Tarboton, David R. Maidment, Ilya Zaslavsky",A relational model for environmental and water resources data,2008,Water Resources Research,http://dx.doi.org/10.1029/2007wr006392,10.1029/2007wr006392,0.91756,0.90478,0.9338,0.93372,0.49048,0.3452,0.96918,0.98732,0.4994,0.4999,0.98268,0.93,0.49746,0.93056,0.69866,0.70082,0.39468,0.46874,0.481,0.49776,0.48296,0.49996,0.5,0.47926,0.94774,0.93858,0.98856,0.952,0.48278,0.71464,0.484,0.7618830769230769,0.5348371428571429,0.7135,0.96357,0.71739,0.71464,0.48824,0.99616,0.69464,0.93116,0.98292,0.94096,0.71464,0.46854,0.912207,0.9956
"Mark L. Hatzenbuehler, Yishan Shen, Elizabeth A. Vandewater, Stephen T. Russell",Proposition 8 and Homophobic Bullying in California,2019,Pediatrics,http://dx.doi.org/10.1542/peds.2018-2116,10.1542/peds.2018-2116,0.90086,0.96184,0.92322,0.6916,0.49048,0.953,0.47692,0.48884,0.4994,0.4999,0.48702,0.97042,0.49746,0.9704,0.97902,0.97782,0.96634,0.96192,0.9943,0.49776,0.98666,0.49996,0.5,0.9933,0.99632,0.46002,0.48984,0.96882,0.48278,0.9241,0.484,0.6854230769230768,0.8399085714285714,0.99481,0.47492999999999996,0.7258,0.9241,0.6561400000000001,0.95288,0.997,0.99588,0.45966,0.9555,0.9241,0.97318,0.9121080000000001,0.99556
"Krishna Narayanan, Cheng Huang, Kumari Lokugamage, Wataru Kamitani, Tetsuro Ikegami, Chien-Te K. Tseng, Shinji Makino","Severe Acute Respiratory Syndrome Coronavirus nsp1 Suppresses Host Gene Expression, Including That of Type I Interferon, in Infected Cells",2008,Journal of Virology,http://dx.doi.org/10.1128/jvi.02472-07,10.1128/jvi.02472-07,0.98972,0.9662,0.98576,0.98694,0.49048,0.99876,0.47692,0.48884,0.4994,0.4999,0.48702,0.9738,0.49746,0.97376,0.88294,0.89004,0.84922,0.95972,0.481,0.49776,0.97046,0.49996,0.5,0.47926,0.47158,0.98488,0.99848,0.952,0.97766,0.68134,0.484,0.7173261538461537,0.7232685714285714,0.47542,0.99168,0.96483,0.68134,0.65074,0.98164,0.95752,0.46408,0.99638,0.98132,0.68134,0.94326,0.9119799999999999,0.99552
"Steven Boivie, Michael C. Withers, Scott D. Graffin, Kevin G. Corley",Corporate directors' implicit theories of the roles and duties of boards,2021,Strategic Management Journal,http://dx.doi.org/10.1002/smj.3320,10.1002/smj.3320,0.99174,0.99744,0.987,0.98096,0.49048,0.3452,0.47692,0.48884,0.4994,0.4999,0.48702,0.998,0.49746,0.99804,0.99952,0.99876,0.99532,0.98046,0.481,0.49776,0.99956,0.49996,0.5,0.99976,0.99976,0.46002,0.48984,0.9835,0.99888,0.95736,0.484,0.67282,0.7792885714285713,0.99976,0.47492999999999996,0.99119,0.95736,0.66044,0.93996,0.98948,0.9998,0.45966,0.99504,0.95736,0.9928,0.9118860000000001,0.99548
"R. Kelly Garrett, Natalie Jomini Stroud",Partisan Paths to Exposure Diversity: Differences in Pro- and Counterattitudinal News Consumption,2014,Journal of Communication,http://dx.doi.org/10.1111/jcom.12105,10.1111/jcom.12105,0.98242,0.973,0.9843,0.98506,0.99702,0.3452,0.47692,0.48884,0.4994,0.4999,0.48702,0.9776,0.49746,0.97748,0.96334,0.96602,0.89938,0.46874,0.481,0.49776,0.9909,0.49996,0.5,0.99442,0.96904,0.46002,0.48984,0.99648,0.48278,0.84364,0.484,0.7068615384615384,0.6826342857142856,0.98173,0.47492999999999996,0.73963,0.84364,0.6575533333333333,0.97368,0.9096,0.9906,0.45966,0.97236,0.84364,0.97972,0.91123,0.99544
"Edwin Maas, Donald A. Robin, Shannon N. Austermann Hula, Skott E. Freedman, Gabriele Wulf, Kirrie J. Ballard, Richard A. Schmidt",Principles of Motor Learning in Treatment of Motor Speech Disorders,2008,American Journal of Speech-Language Pathology,http://dx.doi.org/10.1044/1058-0360(2008/025),10.1044/1058-0360(2008/025),0.99072,0.99268,0.98988,0.98636,0.98594,0.99092,0.47692,0.48884,0.4994,0.4999,0.99948,0.99392,0.49746,0.994,0.88756,0.89428,0.88608,0.94414,0.96338,0.49776,0.48296,0.49996,0.5,0.9778,0.95768,0.46002,0.48984,0.952,0.48278,0.53218,0.97518,0.7996692307692308,0.7964857142857141,0.96774,0.47492999999999996,0.71739,0.53218,0.6519666666666667,0.9994,0.99136,0.98122,0.45966,0.94096,0.53218,0.94906,0.9110819999999998,0.9954
"Yu-Chuan Lin, Chih-Yuan S. Chang, Ram Krishna Ghosh, Jie Li, Hui Zhu, Rafik Addou, Bogdan Diaconescu, Taisuke Ohta, Xin Peng, Ning Lu, Moon J. Kim, Jeremy T. Robinson, Robert M Wallace, Theresa S. Mayer, Suman Datta, Lain-Jong Li, Joshua A. Robinson",Atomically Thin Heterostructures Based on Single-Layer Tungsten Diselenide and Graphene,2014,Nano Letters,http://dx.doi.org/10.1021/nl503144a,10.1021/nl503144a,0.9683,0.98024,0.96326,0.97416,0.49048,0.8603,0.47692,0.48884,0.4994,0.4999,0.48702,0.98392,0.49746,0.98388,0.91746,0.9251,0.81724,0.97356,0.481,0.49776,0.97718,0.49996,0.5,0.98792,0.47158,0.95136,0.48984,0.45314,0.48278,0.90268,0.484,0.7065984615384615,0.7306171428571429,0.72975,0.7206,0.46796,0.90268,0.65298,0.97332,0.96144,0.95774,0.94576,0.4492,0.90268,0.95446,0.9109309999999999,0.99536
"Hiroyuki Nakanishi, Jack Groskopf, Herbert A. Fritsche, Viju Bhadkamkar, Amy Blase, S. Vikas Kumar, John W. Davis, Patricia Troncoso, Harry Rittenhouse, R. Joseph Babaian",PCA3 Molecular Urine Assay Correlates With Prostate Cancer Tumor Volume: Implication in Selecting Candidates for Active Surveillance,2008,Journal of Urology,http://dx.doi.org/10.1016/j.juro.2008.01.013,10.1016/j.juro.2008.01.013,0.97386,0.79296,0.9753,0.97872,0.49048,0.98486,0.47692,0.48884,0.4994,0.4999,0.98268,0.8666,0.49746,0.8678,0.92338,0.93016,0.39468,0.9395,0.481,0.49776,0.48296,0.49996,0.5,0.47926,0.47158,0.99492,0.48984,0.96664,0.99558,0.76888,0.9856,0.7232246153846155,0.6669542857142856,0.47542,0.74238,0.98111,0.76888,0.65544,0.98532,0.8828,0.46408,0.9776,0.98936,0.76888,0.96848,0.9109120000000002,0.99532
"Nicolás Cachanosky, Bryan P. Cutsinger, Thomas L. Hogan, William J. Luther, Alexander W. Salter",The Federal Reserve's response to the <scp>COVID</scp>‐19 contraction: An initial appraisal,2021,Southern Economic Journal,http://dx.doi.org/10.1002/soej.12498,10.1002/soej.12498,0.8848,0.94562,0.86512,0.88518,0.49048,0.9187,0.47692,0.48884,0.4994,0.4999,0.48702,0.96082,0.49746,0.9608,0.97422,0.97148,0.9699,0.9914,0.481,0.49776,0.9919,0.49996,0.5,0.98702,0.9703,0.46002,0.48984,0.9945,0.48278,0.8408,0.484,0.6904815384615385,0.7697085714285714,0.9786600000000001,0.47492999999999996,0.73864,0.8408,0.6578866666666666,0.95784,0.98388,0.98876,0.45966,0.97162,0.8408,0.98118,0.910411,0.99528
"Thad R. Leffingwell, Nathaniel J. Cooney, James G. Murphy, Susan Luczak, Gary Rosen, Donald M. Dougherty, Nancy P. Barnett",Continuous Objective Monitoring of Alcohol Use: Twenty‐First Century Measurement Using Transdermal Sensors,2012,Alcoholism: Clinical and Experimental Research,http://dx.doi.org/10.1111/j.1530-0277.2012.01869.x,10.1111/j.1530-0277.2012.01869.x,0.95214,0.88284,0.9481,0.96052,0.49048,0.98866,0.9613,0.48884,0.4994,0.4999,0.98806,0.91486,0.49746,0.9162,0.8715,0.87818,0.84302,0.46874,0.481,0.49776,0.48296,0.49996,0.5,0.97302,0.96178,0.97726,0.99194,0.96246,0.48278,0.2003,0.484,0.7720476923076922,0.6489142857142857,0.9674,0.9846,0.72262,0.2003,0.48824,0.99736,0.85792,0.9808,0.99128,0.95036,0.2003,0.46854,0.910158,0.99524
"Elizabeth Swanson, Sharon Vaughn, Jeanne Wanzek, Yaacov Petscher, Jennifer Heckert, Christie Cavanaugh, Guliz Kraft, Kathryn Tackett",A Synthesis of Read-Aloud Interventions on Early Reading Outcomes Among Preschool Through Third Graders at Risk for Reading Difficulties,2011,Journal of Learning Disabilities,http://dx.doi.org/10.1177/0022219410378444,10.1177/0022219410378444,0.9358,0.97292,0.94312,0.91026,0.9881,0.87158,0.47692,0.48884,0.4994,0.4999,0.48702,0.97788,0.49746,0.97784,0.95748,0.94474,0.94236,0.46874,0.481,0.49776,0.97312,0.49996,0.5,0.98204,0.9692,0.46002,0.48984,0.98902,0.98208,0.60064,0.97854,0.7377876923076924,0.6848971428571428,0.9756199999999999,0.47492999999999996,0.9855499999999999,0.60064,0.8164733333333333,0.98972,0.91214,0.98648,0.45966,0.99168,0.60064,0.99438,0.9096069999999999,0.9952
"Amanpreet S. Dhillon, G. Lester Tarbutton, Jeffrey L. Levin, George M. Plotkin, Larry K. Lowry, J. Torey Nalbone, Sara Shepherd",Pesticide/Environmental Exposures and Parkinson's Disease in East Texas,2008,Journal of Agromedicine,http://dx.doi.org/10.1080/10599240801986215,10.1080/10599240801986215,0.95732,0.86796,0.9589,0.96728,0.49048,0.98318,0.47692,0.48884,0.4994,0.4999,0.99434,0.90952,0.49746,0.91032,0.90738,0.89846,0.79746,0.46874,0.97554,0.99638,0.98576,0.49996,0.5,0.9695,0.95768,0.46002,0.48984,0.99386,0.99774,0.51236,0.484,0.7341923076923078,0.7210771428571429,0.96359,0.47492999999999996,0.9958,0.51236,0.8220466666666667,0.98912,0.95584,0.97868,0.45966,0.99788,0.51236,0.99648,0.909208,0.99516
"R. Zivadinov, A. T. Reder, M. Filippi, A. Minagar, O. Stüve, H. Lassmann, M. K. Racke, M. G. Dwyer, E. M. Frohman, O. Khan",Mechanisms of action of disease-modifying agents and brain volume changes in multiple sclerosis,2008,Neurology,http://dx.doi.org/10.1212/01.wnl.0000316810.01120.05,10.1212/01.wnl.0000316810.01120.05,0.97064,0.90806,0.97118,0.97832,0.49048,0.98916,0.47692,0.48884,0.4994,0.4999,0.48702,0.93094,0.49746,0.93114,0.78542,0.7904,0.39468,0.46874,0.481,0.49776,0.48296,0.49996,0.5,0.47926,0.96324,0.96952,0.48984,0.96664,0.48278,0.81132,0.484,0.7037553846153846,0.5600285714285714,0.72125,0.72968,0.72471,0.81132,0.48824,0.97048,0.74016,0.9452,0.96064,0.9536,0.81132,0.46854,0.909193,0.99512
"Michael Mileski, Upwinder Pannu, Bobbi Payne, Erica Sterling, Rebecca McClay",The Impact of Nurse Practitioners on Hospitalizations and Discharges from Long-term Nursing Facilities: A Systematic Review,2020,Healthcare,http://dx.doi.org/10.3390/healthcare8020114,10.3390/healthcare8020114,0.9075,0.9662,0.9386,0.92992,0.49048,0.97274,0.47692,0.48884,0.4994,0.4999,0.48702,0.97398,0.49746,0.97394,0.98372,0.98542,0.89938,0.46874,0.481,0.49776,0.98924,0.49996,0.5,0.99804,0.47158,0.46002,0.48984,0.97592,0.48278,0.8408,0.484,0.7073384615384615,0.6883171428571427,0.73481,0.47492999999999996,0.7293499999999999,0.8408,0.657,0.974,0.9194,0.9726,0.45966,0.96052,0.8408,0.977,0.909108,0.99508
"Michael J. Keating, Ian Flinn, Vinay Jain, Jacques-Louis Binet, Peter Hillmen, John Byrd, Maher Albitar, Lee Brettman, Pedro Santabarbara, Bret Wacker, Kanti R. Rai",Therapeutic role of alemtuzumab (Campath-1H) in patients who have failed fludarabine: results of a large international study,2002,Blood,http://dx.doi.org/10.1182/blood.v99.10.3554,10.1182/blood.v99.10.3554,0.9942,0.82662,0.99524,0.99472,0.49048,0.99528,0.47692,0.48884,0.4994,0.4999,0.48702,0.88316,0.9956,0.88432,0.92236,0.92584,0.39468,0.46874,0.481,0.49776,0.48296,0.49996,0.5,0.47926,0.47158,0.9952,0.48984,0.99494,0.98568,0.90232,0.96994,0.7321153846153846,0.5989399999999999,0.47542,0.74252,0.99031,0.90232,0.65022,0.98856,0.78316,0.46408,0.97768,0.99428,0.90232,0.94096,0.9083640000000001,0.99504
